Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Thesis - 48673 - BIOS 393 - 012,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Julie M.  Miwa (P),,,,,,,
Thesis - 41066 - BIOS 393 - 013,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Michael J.  Behe (P),,,,,,,
Thesis - 41067 - BIOS 393 - 014,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Lynne U.  Cassimeris (P),,,,,,,
Thesis - 41068 - BIOS 393 - 015,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,David L.  Cundall (P),,,,,,,
Thesis - 41069 - BIOS 393 - 016,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Murray   Itzkowitz (P),,,,,,,
Thesis - 48675 - BIOS 393 - 017,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Gregory I.  Lang (P),,,,,,,
Thesis - 41071 - BIOS 393 - 018,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Michael R.  Kuchka (P),,,,,,,
Thesis - 41072 - BIOS 393 - 019,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Linda J.  Lowe-Krentz (P),,,,,,,
Thesis - 41073 - BIOS 393 - 020,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,John G.  Nyby (P),,,,,,,
Thesis - 41074 - BIOS 393 - 021,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Jeffrey A.  Sands (P),,,,,,,
Thesis - 41075 - BIOS 393 - 022,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Jill E.  Schneider (P),,,,,,,
Thesis - 41076 - BIOS 393 - 023,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Neal G.  Simon (P),,,,,,,
